Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
205595,E-PSCI 360,Earth & Planetary Formation,001,Earth & Planetary Sciences,"Fischer,Rebecca A",0,2,0,0,0,0,0,2
205687,E-PSCI 361,Topics in Paleomagnetism,001,Earth & Planetary Sciences,"Fu,Roger Rennan",0,1,0,0,0,0,0,1
111039,E-PSCI 362,Dynamo Theory Research Seminar,001,Earth & Planetary Sciences,"Bloxham,Jeremy",0,2,0,0,0,0,0,2
124143,E-PSCI 363,Earth & Environmental Process,001,Earth & Planetary Sciences,"Rice,James R.",0,1,0,0,0,0,0,1
203359,E-PSCI 366,Earthquake Seismology,001,Earth & Planetary Sciences,"Denolle,Marine A",0,2,0,0,0,0,0,2
113927,E-PSCI 367,Global Geodynamics,001,Earth & Planetary Sciences,"Mitrovica,Jerry X.",0,4,0,0,0,0,0,4
114453,E-PSCI 368,Seismology,001,Earth & Planetary Sciences,"Ishii,Miaki",0,1,0,0,0,0,0,1
121457,E-PSCI 369,Topics in Active Tectonics,001,Earth & Planetary Sciences,"Meade,Brendan J.",0,1,0,0,0,0,0,1
125317,E-PSCI 370,Structural Analysis,001,Earth & Planetary Sciences,"Shaw,John H.",0,3,0,0,0,0,0,3
110528,E-PSCI 380,Geology and Earth History,001,Earth & Planetary Sciences,"Macdonald,Francis Alexander",0,2,0,0,0,0,0,2
126101,E-PSCI 381,Isotope Geobio & Earth History,001,Earth & Planetary Sciences,"Johnston,David T",0,3,0,0,0,0,0,3
128224,E-PSCI 50,The Fluid Earth,001,Earth & Planetary Sciences,"Pearson,Ann",18,0,0,0,0,0,0,18
109527,E-PSCI 51,Planet Materials/Earth Resourc,001,Earth & Planetary Sciences,"Jacobsen,Stein B.",3,0,0,0,0,0,0,3
109231,E-PSCI 52,Global Geophysics: A Primer,001,Earth & Planetary Sciences,"Mitrovica,Jerry X.",12,0,0,0,1,0,0,13
108969,E-PSCI 56,Geobiology & History of Life,001,Earth & Planetary Sciences,"Knoll,Andrew",2,0,0,0,0,0,0,2
110761,E-PSCI 91,Supervised Reading & Research,001,Earth & Planetary Sciences,"Macdonald,Francis Alexander",3,0,0,0,0,0,0,3
159619,E-PSCI 99B,Tutorial - Senior Year,001,Earth & Planetary Sciences,"Mitrovica,Jerry X.",4,0,0,0,0,0,0,4
203436,EAFM 116,Chinese Cinema,01,East Asian Langs & Civ,"Bohnenkamp,Max",15,0,0,1,0,0,0,16
205037,EAFM 125,America in Japan,01,East Asian Langs & Civ,"Yoshimi,Shunya",8,0,0,2,0,0,0,10
160719,EAFM 300,Reading and Research,001,East Asian Langs & Civ,"Zahlten,Alexander",0,1,0,0,0,0,0,1
206983,EASTD 110,East Asian Digital Humanities,001,East Asian Langs & Civ,"Sturgeon,Donald",0,4,1,0,0,0,0,5
205159,EASTD 122,Political Economy of China's R,1,East Asian Langs & Civ,"Dillon,Nara",11,2,1,0,2,0,0,16
144070,EASTD 170,Medicine and the Body in East,01,East Asian Langs & Civ,"Kuriyama,Shigehisa",30,7,0,3,1,0,0,41
142676,EASTD 211,Historical Theory and Methods,01,East Asian Langs & Civ,"Kuriyama,Shigehisa",0,9,0,0,0,1,0,10
204993,EASTD 221,Lotus Sutra,01,East Asian Langs & Civ,"Abe,Ryuichi",0,3,1,2,0,0,0,6
148616,EASTD 300,Reading and Research,02,East Asian Langs & Civ,"Howell,David L",0,3,0,0,0,0,0,3
152860,EASTD 90R,East Asian Language Tutorials,001,East Asian Langs & Civ,"Abe,Ryuichi",1,1,0,0,0,0,0,2
152860,EASTD 90R,East Asian Language Tutorials,002,East Asian Langs & Civ,"Elliott,Mark C.",1,0,0,0,0,0,0,1
145419,EASTD 97AB,Intro E. Asia Issues & Methods,001,East Asian Langs & Civ,"Abe,Ryuichi",26,0,0,0,0,0,0,26
159890,EASTD 99B,Tutorial - Senior Year,001,East Asian Langs & Civ,"Abe,Ryuichi",2,0,0,0,0,0,0,2
108901,ECON 1010A,Intermediate Microeconomics,001,Economics,"Melitz,Marc J.",101,0,0,2,2,0,0,105
112062,ECON 1010B,Intermediate Macroeconomics,001,Economics,"Foote,Christopher L.",344,0,1,1,9,0,0,355
120172,ECON 1011B,Intermediate Macroeconomics: A,001,Economics,"Willen,Paul",68,0,2,0,0,0,0,70
207170,ECON 1015,Profiles In Black Genius,001,Economics,"Fryer Jr,Roland Gerhard",55,0,0,0,0,0,0,55
203356,ECON 1025,From Gorbachev to Putin,001,Economics,"Boycko,Maxim",8,3,0,0,1,0,0,12
114133,ECON 1030,Psychology and Economics,001,Economics,"Strzalecki,Tomasz",57,0,1,1,2,0,0,61
204421,ECON 1036,The Psychology and Economics o,001,Economics,"Rabin,Matthew",18,0,0,0,0,0,0,18
123893,ECON 1050,"Strategy, Conflict, and",001,Economics,"Neugeboren,Robert",67,0,0,2,3,0,0,72
203779,ECON 1058,Experimental Economics,001,Economics,"Coffman,Lucas Clayton",18,0,0,0,1,0,0,19
204433,ECON 1078,Analyzing Education Policy,001,Economics,"Goodman,Joshua Samuel",13,0,1,1,1,0,0,16
204412,ECON 1082,"Households, Firms, and Communi",1,Economics,"Breza,Emily L",10,0,0,0,0,0,0,10
109894,ECON 10B,Principles of Economics,001,Economics,"Mankiw,N. Gregory",579,0,0,1,0,0,0,580
123033,ECON 1123,Introduction to Econometrics,001,Economics,"Bruich,Gregory Alan",104,0,2,2,1,0,0,109
107811,ECON 1310,The Economy of China,001,Economics,"Cooper,Richard N.",17,1,0,1,1,0,0,20
118764,ECON 1393,Poverty and Development,001,Economics,"Nunn,Nathan",58,0,1,0,2,0,0,61
125716,ECON 1425,Political Economics,001,Economics,"Shleifer,Andrei",15,0,1,0,2,0,0,18
126939,ECON 1435,Macroeconomic Policy in the,001,Economics,"Farhi,Emmanuel",35,0,0,0,5,0,0,40
107425,ECON 1450,Religion and Political Economy,001,Economics,"Barro,Robert J.",1,0,0,0,0,0,0,1
124646,ECON 1642,Advanced Industrial Organizati,001,Economics,"Kalouptsidi,Myrto",4,0,0,1,1,0,0,6
111261,ECON 1661,Fundamentals of Environmental,001,Economics,"Stavins,Robert",41,0,0,4,1,0,0,46
111105,ECON 1723,Capital Markets,1,Economics,"Gabaix,Xavier",22,0,1,0,3,0,0,26
117237,ECON 1745,Corporate Finance,001,Economics,"Maggiori,Matteo",52,0,0,1,6,0,0,59
111292,ECON 1800,The Economics of Cities,001,Economics,"Glaeser,Edward",99,1,0,8,1,0,0,109
112195,ECON 1818,Econ of Discontinuous Change,001,Economics,"Freeman,Richard B.",74,0,1,0,0,0,0,75
120245,ECON 2001,"Resrch,Behavior in Games & Mrk",001,Economics,"Laibson,David I.",0,8,0,0,0,0,0,8
124139,ECON 2010B,Economic Theory,001,Economics,"Green,Jerry R.",1,33,0,1,0,0,0,35
159639,ECON 2010D,Economic Theory,001,Economics,"Farhi,Emmanuel",1,33,0,0,1,0,0,35
113615,ECON 2020B,Microeconomic Theory II,001,Economics,"Avery,Christopher",0,21,0,2,0,1,0,24
119960,ECON 2030,Psychology and Economics,001,Economics,"Laibson,David I.",9,25,0,5,1,0,1,41
110309,ECON 2050,"Behavioral Econ, Law & Pub Pol",1,Economics,"Sunstein,Cass Robert",0,1,0,0,0,0,0,1
113349,ECON 2052,Game Theory I,1,Economics,"Serrano,Roberto",2,1,0,0,0,0,0,3
121331,ECON 2059,Decision Theory,001,Economics,"Strzalecki,Tomasz",0,2,1,4,0,0,0,7
126663,ECON 2087,Advanced Topics in Theory,001,Economics,,0,0,0,0,0,0,0,0
120662,ECON 2140,Econometric Methods,001,Economics,"Tamer,Elie",0,34,0,0,0,0,0,34
113904,ECON 2142,Time Series Analysis,001,Economics,"Giannone,Domenico",0,3,0,2,0,0,0,5
119962,ECON 2149,Computational Economics,01,Economics,"Moll,Benjamin",0,12,0,0,0,0,0,12
156429,ECON 2150,Machine Learning in Econometri,1,Economics,"Mullainathan,Sendhil",1,30,0,6,1,0,1,39
111451,ECON 2162,Research in Econometrics,001,Economics,"Kasy,Maximilian",0,1,0,0,0,0,0,1
126819,ECON 2325,Comparative Historical Econ,1,Economics,"Nunn,Nathan",0,18,0,4,0,0,0,22
110160,ECON 2332,Early-Stage Research in Econ D,001,Economics,"Dell,Melissa Lynne",0,8,0,0,0,0,0,8
123105,ECON 2339,Economic History Lunch,001,Economics,"Goldin,Claudia",0,3,0,0,0,0,0,3
110240,ECON 2342,China Economy Seminar,001,Economics,"Freeman,Richard B.",6,1,0,1,0,0,0,8
111112,ECON 2390D,Research in Economic Developme,001,Economics,"Nunn,Nathan",0,3,0,0,0,0,0,3
204662,ECON 2394,Political Economy and Culture,001,Economics,"Nunn,Nathan",0,4,0,0,0,0,0,4
113835,ECON 2410,Adv Topics in Macroeconomics,001,Economics,"Aghion,Philippe",0,5,0,0,0,0,0,5
125372,ECON 2410A,Macro-Finance: Rational and Be,1,Economics,"Gabaix,Xavier",1,0,0,1,1,0,0,3
117451,ECON 2420,Research in Macroeconomics,001,Economics,"Farhi,Emmanuel",0,11,0,0,0,0,0,11
203371,ECON 2421,Monetary and Fiscal Policy,001,Economics,"Farhi,Emmanuel",0,0,0,0,0,0,0,0
118658,ECON 2450B,Public Econ and Fiscal Policy,001,Economics,"Hendren,Nathaniel",1,14,1,5,0,0,0,21
121703,ECON 2460,Health Economics Workshop,001,Economics,"Cutler,David",0,5,0,0,0,0,0,5
119562,ECON 2480,Research in Public Econ and,001,Economics,"Cutler,David",0,6,0,0,0,0,0,6
120439,ECON 2530B,International Finance,001,Economics,"Gopinath,Gita",0,10,0,1,0,0,0,11
160339,ECON 2532,Int'l Macroeconomics & Finance,001,Economics,"Maggiori,Matteo",1,7,0,0,0,0,0,8
143462,ECON 2535,Adv Topics in Internationl Tra,001,Economics,"Melitz,Marc J.",0,6,0,1,0,0,0,7
113575,ECON 2540,Research in International Econ,001,Economics,"Melitz,Marc J.",0,8,0,0,0,0,0,8
111407,ECON 2611,Industrial Organization II,001,Economics,"Kalouptsidi,Myrto",0,12,0,1,0,0,0,13
117566,ECON 2640,Research in Industrial,001,Economics,"Lee,Robin S.",0,9,0,0,0,0,0,9
113829,ECON 2690,EnvironEcon and Policy: Semina,001,Economics,"Stavins,Robert",0,1,0,0,0,0,0,1
119971,ECON 2727,Empirical Methods Financial Ec,1,Economics,"Hanson,Samuel Gregory",0,3,0,4,0,1,0,8
161299,ECON 2730,Theoretical and Empirical Pers,001,Economics,"Lerner,Josh",8,2,0,3,0,1,0,14
115030,ECON 2770,Research in Financial Economic,001,Economics,"Campbell,John Y.",0,12,0,0,0,0,0,12
112770,ECON 2810B,Labor Economics & Market Insts,001,Economics,"Pallais,Amanda D.",0,14,0,0,0,1,1,16
111404,ECON 2812,Research in Labor Economics,001,Economics,"Katz,Lawrence F.",0,16,0,0,0,0,0,16
124078,ECON 2880,Economics of Science,001,Economics,"Freeman,Richard B.",2,0,2,1,0,0,0,5
122105,ECON 2888R,Econ of Science and Engineerin,001,Economics,"Freeman,Richard B.",6,2,1,0,0,0,0,9
113716,ECON 3000,Research Paper,001,Economics,,0,18,0,0,0,0,0,18
113088,ECON 3005,Reading and Research,001,Economics,"Alesina,Alberto",0,1,0,0,0,0,0,1
109297,ECON 3011,Behavioral & Experimental Econ,001,Economics,"Rao,Gautam",0,0,0,0,0,0,0,0
205544,ECON 3164,Reading Course in Behavioral E,001,Economics,"Enke,Benjamin",0,8,0,0,0,0,0,8
160628,ECON 3680HFB,Research in Environmental Econ,001,Economics,"Stavins,Robert",0,1,0,0,0,0,0,1
160630,ECON 3810CHFRB,The Labor Economics Workshop,001,Economics,"Katz,Lawrence F.",0,1,0,0,0,0,0,1
003903,ECON 3903,Faculty Seminar Topics in Entr,1,Economics,"Lerner,Josh",0,3,0,1,0,0,0,4
107827,ECON 910R,Supervised Reading and Researc,001,Economics,"Bruich,Gregory Alan",6,0,0,0,0,0,0,6
122752,ECON 970,Tutorial - Sophomore Year,001,Economics,"Le Brun,Anne N.",4,0,0,0,0,0,0,4
122752,ECON 970,Tutorial - Sophomore Year,T01,Economics,"Le Brun,Anne N.",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T02,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T03,Economics,,9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T04,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T05,Economics,,9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T06,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T07,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T08,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T09,Economics,,9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T10,Economics,,7,0,0,0,0,0,0,7
122752,ECON 970,Tutorial - Sophomore Year,T11,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T12,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T13,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T14,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T15,Economics,,9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T16,Economics,,9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T17,Economics,,10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T18,Economics,,4,0,0,0,0,0,0,4
122752,ECON 970,Tutorial - Sophomore Year,T19,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T20,Economics,,8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T21,Economics,,7,0,0,0,0,0,0,7
156670,ECON 975B,Tutorial - Macroeconomics Theo,001,Economics,"Bruich,Gregory Alan",1,0,0,0,0,0,0,1
110116,ECON 980AA,Rise of Asia & World Economy,001,Economics,"Jorgenson,Dale W.",10,0,0,0,3,0,0,13
204001,ECON 985JB,"Research in Finance, Market De",1,Economics,"Gajwani,Kiran",9,0,0,0,0,0,0,9
159910,ECON 985LB,Development and Health Economi,1,Economics,"Gajwani,Kiran",7,0,0,0,0,0,0,7
160781,ECON 985RB,Research in Public Economics,001,Economics,"Bruich,Gregory Alan",14,0,0,0,0,0,0,14
204005,ECON 985WB,"Research in Labor Economics, L",1,Economics,"Gajwani,Kiran",10,0,0,0,0,0,0,10
205284,ECON 985XB,"Research in Macroeconomics, In",1,Economics,"Gajwani,Kiran",10,0,0,0,0,0,0,10
205286,ECON 985YB,"Research in Microeconomics, Mo",1,Economics,"Gajwani,Kiran",11,0,0,0,0,0,0,11
205288,ECON 985ZB,Research in Industrial Organiz,1,Economics,"Gajwani,Kiran",8,0,0,0,0,0,0,8
121184,ECON 990A,Tutorial - Senior Year,001,Economics,"Baranga,Thomas Hugh",2,0,0,0,0,0,0,2
160234,EGYPTIAN 200,Egyptian Text Reading,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",0,1,0,0,0,0,0,1
207105,EGYPTIAN 201,Egyptian Hieratic Texts,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",0,2,0,0,0,0,0,2
126692,EGYPTIAN AB,The Language of the Pharaohs,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",4,1,0,0,0,0,0,5
160752,EMR 121,Native Americans 21st Century,001,"Ethnicity, Migration, Rights","Norman,Dennis Keith",3,2,0,0,0,0,0,5
203918,EMR 127,Cult Expl for Ethn & Rac Ineq,001,"Ethnicity, Migration, Rights","de Novais,Janine",1,0,0,0,0,0,0,1
144350,ENG-SCI 100HFA,Engineering Design Projects,001,Engineering Sciences,"Wood,Robert J.",1,0,0,0,0,0,0,1
160553,ENG-SCI 100HFB,Engineering Design Projects,001,Engineering Sciences,"Wood,Robert J.",35,0,0,0,0,0,0,35
160454,ENG-SCI 112,Thermodynamics by Case Study,001,Engineering Sciences,"Martin,Scot T.",14,0,0,2,0,0,0,16
156427,ENG-SCI 115,Mathematical Modeling,001,Engineering Sciences,"Kuang,Zhiming",2,0,0,0,0,0,0,2
131270,ENG-SCI 120,Intro: Mechanics of Solids,001,Engineering Sciences,"Vlassak,Joost J.",37,1,0,0,1,0,0,39
144952,ENG-SCI 123,Fluid Mechanics/Transport Proc,001,Engineering Sciences,"Rubinstein,Shmuel",50,0,0,0,0,0,0,50
205340,ENG-SCI 130,Biogeochemistry of CO2 & CH4,001,Engineering Sciences,"Wofsy,Steven C.",4,0,0,0,0,0,0,4
156500,ENG-SCI 131,Intro Phys Oceanography Climat,001,Engineering Sciences,"Tziperman,Eli",5,0,0,0,0,0,0,5
156496,ENG-SCI 133,Atmospheric Chemistry,001,Engineering Sciences,"Jacob,Daniel J.",14,0,0,0,0,0,0,14
156215,ENG-SCI 137,Energy within Environmental,001,Engineering Sciences,"Keith,David",4,0,0,0,0,0,0,4
116859,ENG-SCI 150,Probability with Engineering,001,Engineering Sciences,"Lu,Yue",28,0,0,0,0,0,0,28
143005,ENG-SCI 151,Applied Electromagnetism,001,Engineering Sciences,"Hu,Evelyn",13,2,0,0,0,0,0,15
156518,ENG-SCI 153,Laboratory Electronics,001,Engineering Sciences,"Hayes,Thomas C.",10,0,0,0,0,0,0,10
156518,ENG-SCI 153,Laboratory Electronics,002,Engineering Sciences,"Hayes,Thomas C.",5,0,0,0,0,0,0,5
148148,ENG-SCI 156,Signals and Systems,001,Engineering Sciences,"Calmon,Flavio du Pin",20,0,0,0,0,0,0,20
161263,ENG-SCI 166,State-of-the-art in EnvSci,001,Engineering Sciences,"Keutsch,Frank N",9,0,0,0,0,0,0,9
207088,ENG-SCI 170,Engineering Quantum Mechanics,001,Engineering Sciences,"Narang,Prineha",36,2,0,0,0,0,0,38
109356,ENG-SCI 177,Microfabrication Laboratory,001,Engineering Sciences,"Loncar,Marko",8,0,0,0,0,0,0,8
108871,ENG-SCI 183,Introduction to Heat Transfer,001,Engineering Sciences,"Clarke,David",24,0,0,0,0,0,0,24
122566,ENG-SCI 20,How to Create Thng & Hv Thm Mt,001,Engineering Sciences,"Edwards,David A.",16,0,0,2,0,0,0,18
131407,ENG-SCI 201,Decision Theory,001,Engineering Sciences,"Ba,Demba",6,1,0,0,0,0,0,7
109374,ENG-SCI 22,Designing for Desirability,001,Engineering Sciences,"Altringer,B",21,0,0,2,5,0,0,28
122340,ENG-SCI 221,Drug Delivery,001,Engineering Sciences,"Mitragotri,Samir",21,12,1,0,0,0,0,34
127639,ENG-SCI 227,Medical Device Design,001,Engineering Sciences,"Walsh,Conor J",6,1,0,0,0,0,0,7
109282,ENG-SCI 229,Survey of Energy Technology,001,Engineering Sciences,"Aziz,Michael J.",1,1,0,2,0,0,0,4
125380,ENG-SCI 231,Energy Technology,001,Engineering Sciences,"Aziz,Michael J.",3,2,0,0,1,0,0,6
156947,ENG-SCI 24,Flavor Molecules Food Ferment,001,Engineering Sciences,"Sorensen,Pia",32,0,0,0,0,0,0,32
122342,ENG-SCI 249,Adv Neural Control of Movement,001,Engineering Sciences,"Smith,Maurice",1,10,0,0,0,0,0,11
205412,ENG-SCI 25,Engineering Acoustical World,001,Engineering Sciences,"Wood,Robert J.",25,0,0,0,0,0,0,25
204471,ENG-SCI 26,Humanity Challenges: Systems,001,Engineering Sciences,"Murray,Cherry",10,0,0,1,0,0,0,11
107764,ENG-SCI 265,Advanced Water Treatment,001,Engineering Sciences,"Vecitis,Chad D.",1,2,0,0,0,0,0,3
109357,ENG-SCI 277,Microfabrication Laboratory,001,Engineering Sciences,"Loncar,Marko",1,13,0,0,0,0,0,14
160594,ENG-SCI 294HFRB,Quantum Materials and Devices,001,Engineering Sciences,"Westervelt,Robert M.",1,3,1,0,0,0,0,5
143668,ENG-SCI 299R,Topics in Engineering Sciences,001,Engineering Sciences,"Habbal,Fawwaz",1,10,0,0,0,0,0,11
156746,ENG-SCI 306,Control Theory,001,Engineering Sciences,"Li,Na",0,4,0,0,0,0,0,4
148221,ENG-SCI 310,"Design, Sensing, and Control",001,Engineering Sciences,"Howe,Robert D.",0,5,0,0,0,0,0,5
205902,ENG-SCI 312,Information Theory & App,001,Engineering Sciences,"Calmon,Flavio du Pin",0,3,0,0,0,0,0,3
120087,ENG-SCI 314,Image Proc and Computer Vision,001,Engineering Sciences,"Zickler,Todd",0,2,0,0,0,0,0,2
146777,ENG-SCI 316,Wireless Computing Networking,001,Engineering Sciences,"Kung,H. T.",0,7,0,0,0,0,0,7
160964,ENG-SCI 318,Structured Representations,001,Engineering Sciences,"Ba,Demba",0,6,0,0,0,0,0,6
121405,ENG-SCI 320,Microrobotics & Robotic System,001,Engineering Sciences,"Wood,Robert J.",0,14,0,0,0,0,0,14
120117,ENG-SCI 324,Materials Processing,001,Engineering Sciences,"Lewis,Jennifer",0,5,0,0,0,0,0,5
115694,ENG-SCI 326,Mixed-Signal VLSI Design,001,Engineering Sciences,"Wei,Gu-Yeon",0,3,0,0,0,0,0,3
117620,ENG-SCI 332,Integrated Circuits and Electr,001,Engineering Sciences,"Ham,Donhee",0,5,0,0,0,0,0,5
118787,ENG-SCI 334,Mech & Materials Small Structu,001,Engineering Sciences,"Suo,Zhigang",0,6,0,0,0,0,0,6
114275,ENG-SCI 336,Mechanics of Engin Materials,001,Engineering Sciences,"Vlassak,Joost J.",0,2,0,0,0,0,0,2
125478,ENG-SCI 340,Materials Phys & Eng,001,Engineering Sciences,"Clarke,David",0,1,0,0,0,0,0,1
127073,ENG-SCI 342,Mechanics of Soft Materials,001,Engineering Sciences,"Bertoldi,Katia",0,8,0,0,0,0,0,8
121466,ENG-SCI 346,Neural Control of Movement,001,Engineering Sciences,"Smith,Maurice",0,6,0,0,0,0,0,6
127071,ENG-SCI 348,"Biomolecular Engineering,",001,Engineering Sciences,"Joshi,Neel S.",0,4,0,0,0,0,0,4
119262,ENG-SCI 352,Engineering Mammalian Cell,001,Engineering Sciences,"Mooney,David",0,11,0,0,0,0,0,11
118030,ENG-SCI 354,Cellular Biophysics,001,Engineering Sciences,"Parker,Kevin K.",0,6,0,0,0,0,0,6
144759,ENG-SCI 358,Atmosphere-Biosphere Interacti,001,Engineering Sciences,"Wofsy,Steven C.",0,3,0,0,0,0,0,3
144339,ENG-SCI 362,Atmospheric Chemistry,001,Engineering Sciences,"Jacob,Daniel J.",0,4,0,0,0,0,0,4
160978,ENG-SCI 372,Atmospheric & Environment Chem,001,Engineering Sciences,"Keutsch,Frank N",0,7,0,0,0,0,0,7
122347,ENG-SCI 380,Biologically Inspired Design,001,Engineering Sciences,"Walsh,Conor J",0,15,0,0,0,0,0,15
127075,ENG-SCI 382,Environmental Nanotechnology,001,Engineering Sciences,"Vecitis,Chad D.",0,3,0,0,0,0,0,3
160965,ENG-SCI 384,Energy Related Materials,001,Engineering Sciences,"Li,Xin",0,4,0,0,0,0,0,4
205867,ENG-SCI 386,Drug Delivery Methodologies,001,Engineering Sciences,"Mitragotri,Samir",0,7,0,0,0,0,0,7
205885,ENG-SCI 388,Quantum Materials,001,Engineering Sciences,"Narang,Prineha",0,2,0,0,0,0,0,2
114496,ENG-SCI 390,Environmental Chemistry,001,Engineering Sciences,"Martin,Scot T.",0,5,0,0,0,0,0,5
160971,ENG-SCI 392,Environmental Chemistry,001,Engineering Sciences,"Sunderland,Elsie M",0,2,0,0,0,0,0,2
122884,ENG-SCI 396,"Nanoscale Optics, NEMS & Nanof",001,Engineering Sciences,"Loncar,Marko",0,2,0,0,0,0,0,2
127402,ENG-SCI 398,Multidimensional Signal,001,Engineering Sciences,"Lu,Yue",0,4,0,0,0,0,0,4
148434,ENG-SCI 51,Computer-Aided Machine Design,001,Engineering Sciences,"Taylor,Nathaniel Dale",38,0,0,0,0,0,0,38
109809,ENG-SCI 52,Joy of Electronics - Part I,001,Engineering Sciences,"Abrams,David Eric",32,0,0,0,0,0,0,32
116362,ENG-SCI 6,Environ Engr and Technology,001,Engineering Sciences,"Sunderland,Elsie M",37,0,0,0,0,0,0,37
109477,ENG-SCI 91R,Supervised Reading and Researc,001,Engineering Sciences,"Kuang,Zhiming",17,0,0,0,0,0,0,17
109477,ENG-SCI 91R,Supervised Reading and Researc,002,Engineering Sciences,"Lombardo,Christopher Joseph",20,0,0,0,0,0,0,20
109272,ENG-SCI 95R,Startup R & D,001,Engineering Sciences,"Bottino,Paul B.",24,0,0,0,1,0,0,25
144983,ENG-SCI 96,Engineering Problem Solving,001,Engineering Sciences,"Habbal,Fawwaz",45,0,0,0,1,0,0,46
116977,ENGLISH 103G,Old English: Manuscripts,001,English,"Donoghue,Daniel G.",15,4,0,0,0,0,0,19
205152,ENGLISH 110FF,Medieval Fanfiction,001,English,"Wilson,Anna",10,0,0,1,0,0,0,11
114532,ENGLISH 124D,Shakespearean Tragedy,001,English,"Greenblatt,Stephen",60,1,0,0,0,0,0,61
203023,ENGLISH 131P,Milton's Paradise Lost,001,English,"Teskey,Gordon",62,0,0,1,0,0,0,63
130682,ENGLISH 144A,Am Plays & Musicals,001,English,"Miller,Derek",50,0,0,0,0,0,0,50
146676,ENGLISH 145A,Jane Austen's Fiction and Fans,001,English,"Lynch,Deidre",34,0,0,2,1,0,0,37
123603,ENGLISH 151,19th-Century Novel,001,English,"Scarry,Elaine",24,0,0,0,0,1,0,25
205107,ENGLISH 160BG,The Bloomsbury Group,001,English,"Garber,Marjorie",17,0,0,0,0,0,0,17
203059,ENGLISH 160JE,The Joyce Effect,001,English,"Blum,Beth",23,1,0,1,1,0,0,26
130260,ENGLISH 170A,High and Low in Postwar Americ,001,English,"Menand,Louis",61,0,0,1,0,0,0,62
205001,ENGLISH 176FR,Fugitives & Refugees in Am Lit,001,English,"Dichter,Thomas Alan",11,1,0,0,0,0,0,12
111575,ENGLISH 178X,The American Novel,001,English,"Fisher,Philip",121,1,0,0,1,0,0,123
205967,ENGLISH 181AA,Asian American Literature,001,English,"Chu,Patricia Ellen",22,0,0,0,0,0,0,22
204999,ENGLISH 197GR,Gender and Representation,001,English,"Carpio,Glenda",23,2,0,0,0,0,0,25
130632,ENGLISH 199A,How to Do Literary Theory,001,English,"Warren,Andrew",16,3,1,0,0,0,0,20
205132,ENGLISH 223US,Unfamiliar Shakespeare,001,English,"Garber,Marjorie",0,6,0,0,0,0,0,6
130910,ENGLISH 231,Divine Comedies,001,English,"Watson,Nicholas James",0,12,0,1,0,0,0,13
205133,ENGLISH 286NM,The Novel in History of Media,001,English,"Lynch,Deidre",0,5,0,0,0,1,0,6
205269,ENGLISH 290MH,Migration and the Humanities,001,English,"Bhabha,Homi",0,6,0,3,0,0,0,9
160007,ENGLISH 291C,Lit & Circulation of Knwl: 18C,001,English,"Osadetz,Stephen",0,2,0,0,0,0,0,2
160012,ENGLISH 292M,Methods of Literary Study,001,English,"Alworth,David J",1,11,0,0,0,0,0,12
160632,ENGLISH 300HFB,Old and Middle English,001,English,"Donoghue,Daniel G.",0,3,0,0,0,0,0,3
160633,ENGLISH 302HFB,Renaissance: Doctoral Conferen,001,English,"Greenblatt,Stephen",0,2,0,0,0,0,0,2
160634,ENGLISH 304HFB,The Extended 18th Century,001,English,"Engell,James",0,8,0,0,0,0,0,8
160636,ENGLISH 308HFB,Drama: Doctoral Conference,001,English,"Puchner,Martin",0,2,0,0,0,0,0,2
160637,ENGLISH 310HFRB,American Literature and Cultur,001,English,"Alworth,David J",0,2,0,0,0,0,0,2
